Country,Injury Severity,Aircraft Damage,Aircraft Category,Make,Model,Amateur Built,Engines Count,Engine Type,Purpose of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Report Status,Event Date,Latitude,Longitude,Amateur Built Category,Total Passengers,Aircraft Damage Severity,Average Uninjured Rate,Average Fatality Rate,Average Serious Rate,Average Minor Rate,Month
United States,Non-Fatal,Substantial,Airplane,Beech,58,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-08,303159N,0009190W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Fatal,Substantial,Airplane,Piper,PA18,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2018-06-09,571018N,1351636W,No,2.0,2,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-09,032510N,0009763W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Fatal,Destroyed,Airplane,Cessna,T182T,0,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Other,2018-06-10,423740N,0893551W,No,4.0,3,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 28,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2018-06-10,042147N,0913154W,No,3.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12 D,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-10,315250N,1064212W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Aviat,A 1,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-10,473019N,1221310W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,170,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-10,315958N,1102129W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2018-06-11,271150N,0815019W,No,3.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Dan jelinek,BACKCOUNTRY SUPERCUB,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-11,424441N,1052412W,Yes,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Luscombe,8,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-12,334123N,0112445W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA32R,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-13,033210N,0961435W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Fatal,Substantial,Airplane,Cessna,175,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Other,2018-06-13,611615N,0150338W,No,2.0,2,0.5,0.5,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Aeronca,7BCM,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-06-14,362547N,0934144W,No,1.0,2,0.0,0.0,0.0,1.0,6
United States,Non-Fatal,Substantial,Airplane,Rockwell international,112TC,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-14,041916N,0104476W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Stinson,L 5,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-14,333734N,0822946W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Fatal,Destroyed,Airplane,Beech,A35,0,,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2018-06-15,342222N,1171835W,No,2.0,3,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,185,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-15,061328N,1494850W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Boeing,B75,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-15,422520N,0087524W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 22,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2018-06-15,391120N,0833220W,No,1.0,2,0.0,0.0,1.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-15,061371N,1491918W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Destroyed,Airplane,Rgj aviation llc,JOHNSON AIR CAM,0,2.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2018-06-16,422410N,0882230W,No,2.0,3,0.0,0.0,1.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,172D,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-06-16,373012N,0077736W,No,1.0,2,0.0,0.0,0.0,1.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-140,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-16,414444N,0723740W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-17,484230N,1225438W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-17,335219N,1175847W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,T210F,0,1.0,Reciprocating,Personal,0.0,2.0,1.0,0.0,VMC,Other,2018-06-17,321310N,0983036W,No,3.0,2,0.0,0.0,0.6666666666666666,0.3333333333333333,6
United States,Non-Fatal,Substantial,Airplane,Raytheon aircraft company,A36,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2018-06-17,362057N,0923321W,No,3.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 30,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-17,273920N,0080255W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA18,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-17,642838N,1464627W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,182T,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-17,272723N,0812033W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Jabiru,J250,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-18,485431N,1223353W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,TR182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-18,392816N,0098744W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 32-300,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-18,335620N,0081710W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA22,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,Other,2018-06-19,593032N,1393951W,No,3.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Destroyed,Airplane,Cirrus,SR22,0,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Other,2018-06-19,003444N,1131222W,No,2.0,3,0.0,0.0,0.5,0.5,6
United States,Non-Fatal,Substantial,Airplane,Craig a reed,STARDUSTER II,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-19,035810N,0924249W,Yes,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-19,003513N,0803719W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,150F,0,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Other,2018-06-19,381314N,0865223W,No,2.0,2,0.0,0.0,0.5,0.5,6
United States,Non-Fatal,Substantial,Airplane,Aircraft mfg & development co,CH 2000,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2018-06-20,424747N,0705022W,No,1.0,2,0.0,0.0,1.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-20,374918N,0076589W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-150,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-06-21,045857N,0115438W,No,1.0,2,0.0,0.0,0.0,1.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,170,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-21,611044N,1495752W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Beech,V35B,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-21,041231N,0723021W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Fatal,Destroyed,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2018-06-22,030229N,0892326W,No,1.0,3,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Beech,D17,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2018-06-22,461515N,0114732W,No,2.0,2,0.5,0.0,0.5,0.0,6
United States,Non-Fatal,Substantial,Airplane,Zenith,STOL CH701,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-22,451416N,0935929W,Yes,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Dehavilland,DHC-2,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,Other,2018-06-23,595513N,0158116W,No,4.0,2,0.75,0.0,0.0,0.25,6
United States,Non-Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-23,641134N,1475646W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Fatal,Substantial,Airplane,Cessna,P210N,0,1.0,Reciprocating,Personal,2.0,0.0,1.0,0.0,VMC,Other,2018-06-24,422426N,0083130W,No,3.0,2,0.0,0.6666666666666666,0.0,0.3333333333333333,6
United States,Fatal,Destroyed,Airplane,Ercoupe,415 D,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2018-06-24,405619N,0903723W,No,2.0,3,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Destroyed,Airplane,Crawford,RV-7,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-24,325544N,0855810W,Yes,2.0,3,1.0,0.0,0.0,0.0,6
United States,Fatal,Substantial,Airplane,Piper,PA 18-150,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,UNK,Other,2018-06-24,635131N,1462935W,No,2.0,2,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,340A,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Other,2018-06-25,283244N,0811959W,No,4.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Taylorcraft,F19,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-25,613217N,1485617W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Stearman,B75,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2018-06-25,035474N,0801756W,No,2.0,2,0.5,0.0,0.5,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-25,633359N,1484857W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,172S,0,1.0,Reciprocating,Business,0.0,1.0,0.0,2.0,VMC,Other,2018-06-26,033473N,0112816W,No,3.0,2,0.6666666666666666,0.0,0.3333333333333333,0.0,6
United States,Non-Fatal,Substantial,Airplane,Columbia aircraft mfg,LC41,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-27,475158N,1195634W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA18,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-28,061301N,0150344W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,T210,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-28,361444N,0905719W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA32,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2018-06-29,353845N,0803113W,No,3.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Beech,35B33,0,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Other,2018-06-29,381841N,0075748W,No,2.0,2,0.0,0.0,0.5,0.5,6
United States,Fatal,Substantial,Airplane,Champion,7GCAA,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2018-06-29,413344N,1013559W,No,1.0,2,0.0,1.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-29,043956N,0951210W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Piper,PA18,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2018-06-29,611112N,1495758W,No,2.0,2,0.5,0.0,0.5,0.0,6
United States,Non-Fatal,Substantial,Airplane,Aeroprakt,A-22 VALOR,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-30,445113N,0741944W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-30,421729N,0734237W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,152,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-30,030219N,0855028W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-06-30,323633N,0822212W,No,2.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,337,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-30,385010N,0951055W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Travel air,2000,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-06-30,041418N,0721936W,No,1.0,2,1.0,0.0,0.0,0.0,6
United States,Non-Fatal,Substantial,Airplane,Cessna,421,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-01,031492N,0973410W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-01,612514N,0149302W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Beech,58,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-01,455148N,0843839W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-02,302955N,0975810W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA46,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2018-07-03,032591N,0932433W,No,3.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA28,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-04,325727N,0084164W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Zenair,ZENITH STOL CH 701,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-04,311414N,0098439W,Yes,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Robert miles,Smith Trike,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2018-07-04,402046N,0090105W,Yes,1.0,2,0.0,0.0,1.0,0.0,7
United States,Fatal,Destroyed,Airplane,Swearingen,SX300,1,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,Other,2018-07-05,029447N,0081254W,Yes,2.0,3,0.0,0.5,0.5,0.0,7
United States,Non-Fatal,Substantial,Airplane,North american,AT,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-05,037628N,0793533W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2018-07-05,374312N,0765027W,No,2.0,2,0.5,0.0,0.5,0.0,7
United States,Non-Fatal,Substantial,Airplane,Costruzioni aeronautiche tecna,P2002 SIERRA,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-05,373055N,0122151W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Champion,8GCBC,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-06,431012N,0882812W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Aviat,A-1C,0,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2018-07-06,453051N,1152634W,No,2.0,2,0.0,0.0,1.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA34,0,2.0,Reciprocating,Personal,0.0,5.0,0.0,0.0,VMC,Other,2018-07-07,301723N,0874018W,No,5.0,2,0.0,0.0,1.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Rockwell,114,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-07,032144N,0962349W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Aeronca,7CCM,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-07,061341N,0148331W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2018-07-08,351414N,1203833W,No,3.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Best off,SKYRANGER,1,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-07-08,441934N,0844718W,Yes,1.0,2,0.0,0.0,0.0,1.0,7
United States,Non-Fatal,Substantial,Airplane,Classic aircraft corp,WACO,0,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Other,2018-07-09,334842N,0784326W,No,3.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-09,483630N,1122234W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Glasair,SH2,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-11,451111N,0068348W,Yes,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Destroyed,Airplane,Cessna,150,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2018-07-12,044144N,0011714W,No,1.0,3,0.0,0.0,1.0,0.0,7
United States,Fatal,Substantial,Airplane,Rutan,DEFIANT,1,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2018-07-12,041412N,0725212W,Yes,1.0,2,0.0,1.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,150,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-07-12,362056N,0923321W,No,1.0,2,0.0,0.0,0.0,1.0,7
United States,Fatal,Destroyed,Airplane,Rose,PARRAKEET A-1,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2018-07-12,003362N,0972535W,No,1.0,3,0.0,1.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,182,0,1.0,Reciprocating,Business,0.0,2.0,1.0,0.0,VMC,Other,2018-07-13,424755N,0775033W,No,3.0,2,0.0,0.0,0.6666666666666666,0.3333333333333333,7
United States,Non-Fatal,Substantial,Airplane,Cassutt,IIIM,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2018-07-14,034528N,1181226W,Yes,1.0,2,0.0,0.0,1.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA 20,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-14,393520N,0841329W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Champion,7GC,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-14,333352N,0092452W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Steen,Skybolt,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-14,302330N,0097630W,Yes,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Quicksilver,MXL II,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-07-14,182719N,0663947W,No,1.0,2,0.0,0.0,0.0,1.0,7
United States,Fatal,Substantial,Airplane,Kolb,TWINSTAR,1,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2018-07-15,294028N,0095323W,Yes,2.0,2,0.0,1.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Daniels alan l,KITFOX SERIES 7,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-15,043461N,0075361W,Yes,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA18S,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-16,613542N,0149519W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-16,315521N,1022317W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Curtiss wright,C46,0,2.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC,Other,2018-07-16,645920N,1503849W,No,2.0,2,0.0,0.0,1.0,0.0,7
United States,Fatal,Substantial,Airplane,Ryan,NAVION,0,1.0,Reciprocating,Personal,2.0,0.0,1.0,0.0,VMC,Other,2018-07-17,039187N,0120731W,No,3.0,2,0.0,0.6666666666666666,0.0,0.3333333333333333,7
United States,Non-Fatal,Substantial,Airplane,Beech,V35,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-17,029525N,0954742W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-17,042651N,0087546W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA28,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-19,323225N,0934442W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Apollo aircraft inc,Fox,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-19,445511N,0074445W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,170,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-19,442851N,0103470W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-19,454638N,0011191W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Cub crafters,CC19,0,,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2018-07-19,413546N,0111338W,No,1.0,2,0.0,0.0,0.0,1.0,7
United States,Non-Fatal,Substantial,Airplane,Toomey,Quickie,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-19,395919N,0081535W,Yes,1.0,2,1.0,0.0,0.0,0.0,7
United States,Fatal,Destroyed,Airplane,Fisher,CELEBRITY,1,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2018-07-19,384741N,0844913W,Yes,1.0,3,0.0,1.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA28,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2018-07-19,425539N,0089255W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Microlites ptyltd,Dragonfly B,0,,,Personal,0.0,0.0,2.0,0.0,VMC,Other,2018-07-19,047739N,0122349W,No,2.0,2,0.0,0.0,0.0,1.0,7
United States,Non-Fatal,Substantial,Airplane,Smith,AEROSTAR601,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2018-07-20,303244N,0091953W,No,2.0,2,1.0,0.0,0.0,0.0,7
